"latitude","longitude","potencia"
8.6121,-71.1439,-90.5
8.6121,-71.1439,-94
8.6121,-71.1439,-101.5
8.6121,-71.1439,-97
8.6121,-71.1439,-96
8.6121,-71.1439,-98.5
8.6121,-71.1439,-94.5
8.6121,-71.1439,-84
8.6121,-71.1439,-99
8.6121,-71.1439,-94.5
8.6121,-71.1439,-97
8.6121,-71.1439,-99.5
8.6121,-71.1439,-91
8.6121,-71.1439,-88
8.61269,-71.1445,-94.5
8.61269,-71.1445,-100.5
8.61269,-71.1445,-99.5
8.61269,-71.1445,-99
8.61269,-71.1445,-93
8.61269,-71.1445,-88.5
8.61269,-71.1445,-103
8.61269,-71.1445,-94
8.61269,-71.1445,-102.5
8.61269,-71.1445,-98.5
8.61269,-71.1445,-103
8.61269,-71.1445,-100.5
8.61269,-71.1445,-101
8.61269,-71.1445,-94
8.61269,-71.1445,-101.5
8.61269,-71.1445,-102.5
8.61269,-71.1445,-84
8.61269,-71.1445,-88.5
8.61269,-71.1445,-77.5
8.61277,-71.1444,-93
8.61277,-71.1444,-78.5
8.61277,-71.1444,-92.5
8.61277,-71.1444,-89
8.61277,-71.1444,-88.5
8.61277,-71.1444,-78.5
8.61277,-71.1444,-84.5
8.61277,-71.1444,-81.5
8.61277,-71.1444,-81.5
8.61277,-71.1444,-83.5
8.61277,-71.1444,-88.5
8.61277,-71.1444,-89.5
8.61277,-71.1444,-87.5
8.61277,-71.1444,-87
8.61277,-71.1444,-88.5
8.61277,-71.1444,-94.5
8.61277,-71.1444,-88.5
8.61277,-71.1444,-92
8.61277,-71.1444,-88.5
8.61369,-71.1446,-99.5
8.61369,-71.1446,-93
8.61369,-71.1446,-84
8.61369,-71.1446,-103
8.61369,-71.1446,-97
8.61369,-71.1446,-102
8.61369,-71.1446,-91
8.61369,-71.1446,-100.5
8.61369,-71.1446,-95.5
8.61369,-71.1446,-106
8.61369,-71.1446,-102.5
8.61369,-71.1446,-94.5
8.61369,-71.1446,-97
8.61369,-71.1446,-96.5
8.61369,-71.1446,-99.5
8.61369,-71.1446,-100
8.61369,-71.1446,-89
8.61369,-71.1446,-97.5
8.61369,-71.1446,-85.5
8.61374,-71.1445,-86
8.61374,-71.1445,-85
8.61374,-71.1445,-72.5
8.61374,-71.1445,-89
8.61374,-71.1445,-80.5
8.61374,-71.1445,-86.5
8.61374,-71.1445,-80.5
8.61374,-71.1445,-86
8.61374,-71.1445,-81.5
8.61374,-71.1445,-80.5
8.61374,-71.1445,-78
8.61374,-71.1445,-66
8.61374,-71.1445,-74
8.61374,-71.1445,-69.5
8.61374,-71.1445,-76.5
8.61374,-71.1445,-76.5
8.61374,-71.1445,-80.5
8.61374,-71.1445,-78
8.61374,-71.1445,-77.5
8.61435,-71.1445,-75.5
8.61435,-71.1445,-83.5
8.61435,-71.1445,-76
8.61435,-71.1445,-85.5
8.61435,-71.1445,-82
8.61435,-71.1445,-86.5
8.61435,-71.1445,-81.5
8.61435,-71.1445,-83
8.61435,-71.1445,-87.5
8.61435,-71.1445,-85.5
8.61435,-71.1445,-84.5
8.61435,-71.1445,-81
8.61435,-71.1445,-86
8.61435,-71.1445,-90.5
8.61435,-71.1445,-81.5
8.61435,-71.1445,-85.5
8.61435,-71.1445,-80.5
8.61435,-71.1445,-83
8.61435,-71.1445,-79
8.61447,-71.1444,-74
8.61447,-71.1444,-76
8.61447,-71.1444,-73
8.61447,-71.1444,-74
8.61447,-71.1444,-80.5
8.61447,-71.1444,-67.5
8.61447,-71.1444,-71.5
8.61447,-71.1444,-70
8.61447,-71.1444,-61.5
8.61447,-71.1444,-63
8.61447,-71.1444,-69
8.61447,-71.1444,-75
8.61447,-71.1444,-83
8.61447,-71.1444,-68.5
8.61447,-71.1444,-69
8.61447,-71.1444,-71
8.61447,-71.1444,-67.5
8.61447,-71.1444,-74
8.61447,-71.1444,-75.5
8.61465,-71.1444,-86.5
8.61465,-71.1444,-70.5
8.61465,-71.1444,-89.5
8.61465,-71.1444,-89.5
8.61465,-71.1444,-91.5
8.61465,-71.1444,-89.5
8.61465,-71.1444,-84
8.61465,-71.1444,-83
8.61465,-71.1444,-77
8.61465,-71.1444,-84
8.61465,-71.1444,-81
8.61465,-71.1444,-80
8.61465,-71.1444,-68.5
8.61465,-71.1444,-73.5
8.61465,-71.1444,-72.5
8.61465,-71.1444,-83.5
8.61465,-71.1444,-65.5
8.61465,-71.1444,-72
8.61465,-71.1444,-74
8.61589,-71.1442,-91.5
8.61589,-71.1442,-83.5
8.61589,-71.1442,-93
8.61589,-71.1442,-94.5
8.61589,-71.1442,-97
8.61589,-71.1442,-98
8.61589,-71.1442,-87.5
8.61589,-71.1442,-94.5
8.61589,-71.1442,-96
8.61589,-71.1442,-97.5
8.61589,-71.1442,-88.5
8.61589,-71.1442,-96
8.61589,-71.1442,-92.5
8.61589,-71.1442,-103
8.61589,-71.1442,-95
8.61589,-71.1442,-101
8.61589,-71.1442,-84.5
8.61589,-71.1442,-90
8.61589,-71.1442,-86.5
8.61833,-71.145,-79.5
8.61833,-71.145,-94.5
8.61833,-71.145,-84.5
8.61833,-71.145,-76.5
8.61833,-71.145,-95
8.61833,-71.145,-93
8.61833,-71.145,-81.5
8.61833,-71.145,-100.5
8.61833,-71.145,-96.5
8.61833,-71.145,-96
8.61833,-71.145,-97
8.61833,-71.145,-94.5
8.61833,-71.145,-98
8.61833,-71.145,-98.5
8.61833,-71.145,-100.5
8.61833,-71.145,-92
8.61833,-71.145,-94
8.61833,-71.145,-87.5
8.61833,-71.145,-96.5
8.61934,-71.1452,-85
8.61934,-71.1452,-85
8.61934,-71.1452,-100.5
8.61934,-71.1452,-100.5
8.61934,-71.1452,-101
8.61934,-71.1452,-102.5
8.61934,-71.1452,-96
8.61934,-71.1452,-104.5
8.61934,-71.1452,-94
8.61934,-71.1452,-105
8.61934,-71.1452,-97
8.61934,-71.1452,-105
8.61934,-71.1452,-101
8.61934,-71.1452,-106.5
8.61934,-71.1452,-100.5
8.61934,-71.1452,-103
8.61934,-71.1452,-101
8.61934,-71.1452,-84
8.61934,-71.1452,-87
8.61976,-71.1453,-82.5
8.61976,-71.1453,-80
8.61976,-71.1453,-80.5
8.61976,-71.1453,-83.5
8.61976,-71.1453,-80
8.61976,-71.1453,-82.5
8.61976,-71.1453,-82
8.61976,-71.1453,-77.5
8.61976,-71.1453,-78.5
8.61976,-71.1453,-84.5
8.61976,-71.1453,-91
8.61976,-71.1453,-87.5
8.61976,-71.1453,-91
8.61976,-71.1453,-91
8.61976,-71.1453,-85
8.61976,-71.1453,-87
8.61976,-71.1453,-79
8.61976,-71.1453,-84.5
8.61976,-71.1453,-95.5
8.62061,-71.1454,-81.5
8.62061,-71.1454,-81.5
8.62061,-71.1454,-80
8.62061,-71.1454,-78.5
8.62061,-71.1454,-74
8.62061,-71.1454,-77.5
8.62061,-71.1454,-73
8.62061,-71.1454,-76.5
8.62061,-71.1454,-74.5
8.62061,-71.1454,-67
8.62061,-71.1454,-73
8.62061,-71.1454,-65
8.62061,-71.1454,-67
8.62061,-71.1454,-72
8.62061,-71.1454,-66.5
8.62061,-71.1454,-85
8.62061,-71.1454,-67
8.62061,-71.1454,-81.5
8.62061,-71.1454,-66.5
8.6209,-71.1456,-100.5
8.6209,-71.1456,-99.5
8.6209,-71.1456,-99.5
8.6209,-71.1456,-97
8.6209,-71.1456,-94.5
8.6209,-71.1456,-94.5
8.6209,-71.1456,-104.5
8.6209,-71.1456,-95.5
8.6209,-71.1456,-97.5
8.6209,-71.1456,-99.5
8.6209,-71.1456,-99.5
8.6209,-71.1456,-103.5
8.6209,-71.1456,-85
8.6209,-71.1456,-102.5
8.6209,-71.1456,-90.5
8.6209,-71.1456,-87
8.6209,-71.1456,-91
8.6209,-71.1456,-82
8.6209,-71.1456,-102
8.62198,-71.1455,-93
8.62198,-71.1455,-92
8.62198,-71.1455,-98
8.62198,-71.1455,-89
8.62198,-71.1455,-101.5
8.62198,-71.1455,-90.5
8.62198,-71.1455,-98.5
8.62198,-71.1455,-97
8.62198,-71.1455,-103.5
8.62198,-71.1455,-86
8.62198,-71.1455,-89
8.62198,-71.1455,-84
8.62198,-71.1455,-100
8.62198,-71.1455,-100.5
8.62198,-71.1455,-84
8.62198,-71.1455,-96
8.62198,-71.1455,-89
8.62198,-71.1455,-92.5
8.62198,-71.1455,-97.5
8.62241,-71.1456,-72.5
8.62241,-71.1456,-78
8.62241,-71.1456,-81.5
8.62241,-71.1456,-83
8.62241,-71.1456,-91
8.62241,-71.1456,-77.5
8.62241,-71.1456,-84.5
8.62241,-71.1456,-76.5
8.62241,-71.1456,-84
8.62241,-71.1456,-86
8.62241,-71.1456,-80.5
8.62241,-71.1456,-82
8.62241,-71.1456,-72.5
8.62241,-71.1456,-73.5
8.62241,-71.1456,-73.5
8.62241,-71.1456,-71
8.62241,-71.1456,-70
8.62241,-71.1456,-69.5
8.62241,-71.1456,-69
8.62317,-71.1455,-69
8.62317,-71.1455,-71.5
8.62317,-71.1455,-74
8.62317,-71.1455,-78.5
8.62317,-71.1455,-73
8.62317,-71.1455,-86
8.62317,-71.1455,-70.5
8.62317,-71.1455,-83
8.62317,-71.1455,-72
8.62317,-71.1455,-85.5
8.62317,-71.1455,-82.5
8.62317,-71.1455,-75.5
8.62317,-71.1455,-75.5
8.62317,-71.1455,-70
8.62317,-71.1455,-70
8.62317,-71.1455,-66.5
8.62317,-71.1455,-66.5
8.62317,-71.1455,-73.5
8.62317,-71.1455,-74
8.62355,-71.1458,-84.5
8.62355,-71.1458,-90
8.62355,-71.1458,-84.5
8.62355,-71.1458,-90
8.62355,-71.1458,-95
8.62355,-71.1458,-92
8.62355,-71.1458,-92.5
8.62355,-71.1458,-85.5
8.62355,-71.1458,-86
8.62355,-71.1458,-76.5
8.62355,-71.1458,-80
8.62355,-71.1458,-77.5
8.62355,-71.1458,-96.5
8.62355,-71.1458,-95.5
8.62355,-71.1458,-90.5
8.62355,-71.1458,-92.5
8.62355,-71.1458,-89.5
8.62355,-71.1458,-95
8.62355,-71.1458,-85
8.62445,-71.1461,-86
8.62445,-71.1461,-85
8.62445,-71.1461,-102.5
8.62445,-71.1461,-100
8.62445,-71.1461,-94.5
8.62445,-71.1461,-102.5
8.62445,-71.1461,-95.5
8.62445,-71.1461,-97
8.62445,-71.1461,-98.5
8.62445,-71.1461,-105.5
8.62445,-71.1461,-101.5
8.62445,-71.1461,-89
8.62445,-71.1461,-103.5
8.62445,-71.1461,-103
8.62445,-71.1461,-104.5
8.62445,-71.1461,-95
8.62445,-71.1461,-84
8.62445,-71.1461,-83
8.62445,-71.1461,-93.5
8.6246,-71.1464,-96
8.6246,-71.1464,-102
8.6246,-71.1464,-83
8.6246,-71.1464,-90
8.6246,-71.1464,-80
8.6246,-71.1464,-78
8.6246,-71.1464,-83.5
8.6246,-71.1464,-93
8.6246,-71.1464,-91
8.6246,-71.1464,-99
8.6246,-71.1464,-96.5
8.6246,-71.1464,-93.5
8.6246,-71.1464,-95
8.6246,-71.1464,-91.5
8.6246,-71.1464,-98
8.6246,-71.1464,-89
8.6246,-71.1464,-97.5
8.6246,-71.1464,-90
8.6246,-71.1464,-97.5
8.62514,-71.1469,-77
8.62514,-71.1469,-74
8.62514,-71.1469,-71.5
8.62514,-71.1469,-71.5
8.62514,-71.1469,-71.5
8.62514,-71.1469,-74.5
8.62514,-71.1469,-71
8.62514,-71.1469,-74
8.62514,-71.1469,-78.5
8.62514,-71.1469,-85.5
8.62514,-71.1469,-85.5
8.62514,-71.1469,-85.5
8.62514,-71.1469,-81
8.62514,-71.1469,-88
8.62514,-71.1469,-82
8.62514,-71.1469,-89.5
8.62514,-71.1469,-85.5
8.62514,-71.1469,-81
8.62514,-71.1469,-81.5
